,ACTION,TAXONOMY,PRICE_FORMING_CONTINUATION_DATA,CLEARED,INDICATION_OF_COLLATERALIZATION,PRICE_NOTATION,ROUNDED_NOTIONAL_AMOUNT_1,z_PRICE_NOTATION,PRICE_NOTATION_BIN,z_ROUNDED_NOTIONAL_AMOUNT_1,ROUNDED_NOTIONAL_AMOUNT_1_BIN
35174,NEW,Credit:Index:CDX:CDXIG,Novation,C,FC,0.17625,3000000.0,0.2429974057612112,"(-0.0721, 0.721]",1.0135240038591637,"(2200004.95, 4400004.9]"
35176,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.51,130000000.0,0.22797917211403645,"(-0.0721, 0.721]",1.2479971738368547,"(129800002.05, 132000002.0]"
35177,NEW,Credit:Index:CDX:CDXIG,Novation,C,FC,0.17625,3000000.0,0.2429974057612112,"(-0.0721, 0.721]",1.0135240038591637,"(2200004.95, 4400004.9]"
35178,NEW,Credit:Index:CDX:CDXIG,Novation,U,FC,0.17625,9000000.0,0.2429974057612112,"(-0.0721, 0.721]",0.9066804836530525,"(8800004.8, 11000004.75]"
35179,NEW,Credit:Index:CDX:CDXIG,Novation,C,FC,0.17625,20000000.0,0.2429974057612112,"(-0.0721, 0.721]",0.7108006966085155,"(19800004.55, 22000004.5]"
35180,NEW,Credit:Index:CDX:CDXIG,Novation,C,FC,0.17625,2000000.0,0.2429974057612112,"(-0.0721, 0.721]",1.031331257226849,"(-219994.995, 2200004.95]"
35181,NEW,Credit:Index:CDX:CDXIG,Novation,C,FC,0.17625,10000000.0,0.2429974057612112,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
35182,NEW,Credit:Index:CDX:CDXIG,Novation,C,FC,0.17625,5000000.0,0.2429974057612112,"(-0.0721, 0.721]",0.9779094971237934,"(4400004.9, 6600004.85]"
35183,NEW,Credit:Index:CDX:CDXIG,Novation,C,FC,0.17625,24000000.0,0.2429974057612112,"(-0.0721, 0.721]",0.6395716831377748,"(22000004.5, 24200004.45]"
35184,NEW,Credit:Index:CDX:CDXIG,Novation,C,FC,0.17625,2000000.0,0.2429974057612112,"(-0.0721, 0.721]",1.031331257226849,"(-219994.995, 2200004.95]"
35185,NEW,Credit:Index:CDX:CDXIG,Novation,C,FC,0.17625,5000000.0,0.2429974057612112,"(-0.0721, 0.721]",0.9779094971237934,"(4400004.9, 6600004.85]"
35186,NEW,Credit:Index:CDX:CDXIG,Novation,C,FC,0.17625,4000000.0,0.2429974057612112,"(-0.0721, 0.721]",0.9957167504914786,"(2200004.95, 4400004.9]"
35187,NEW,Credit:Index:CDX:CDXIG,Novation,C,FC,0.17625,710000.0,0.2429974057612112,"(-0.0721, 0.721]",1.0543026140711629,"(-219994.995, 2200004.95]"
35188,NEW,Credit:Index:CDX:CDXIG,Novation,U,FC,0.17625,72000000.0,0.2429974057612112,"(-0.0721, 0.721]",0.21517647851111413,"(70400003.4, 72600003.35]"
35189,NEW,Credit:Index:CDX:CDXIG,Novation,C,FC,0.17625,13000000.0,0.2429974057612112,"(-0.0721, 0.721]",0.8354514701823118,"(11000004.75, 13200004.7]"
35195,NEW,Credit:Index:CDX:CDXIG,Novation,C,FC,0.17625,2000000.0,0.2429974057612112,"(-0.0721, 0.721]",1.031331257226849,"(-219994.995, 2200004.95]"
35203,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.41875,200000000.0,0.23208528093891942,"(-0.0721, 0.721]",2.4945049095748177,"(198000000.5, 200200000.45]"
35205,NEW,Credit:Index:CDX:CDXIG,Novation,U,FC,0.17625,8000000.0,0.2429974057612112,"(-0.0721, 0.721]",0.9244877370207377,"(6600004.85, 8800004.8]"
35263,NEW,Credit:Index:CDX:CDXHY,Trade,U,PC,1.0,5.0,0.2059299302050758,"(0.721, 1.442]",1.0669456749259525,"(-219994.995, 2200004.95]"
35399,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.63625,110000000.0,0.2222981174385134,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
35413,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,PC,0.77875,1000000.0,0.21588583790376464,"(0.721, 1.442]",1.0491385105945341,"(-219994.995, 2200004.95]"
35420,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.639275,50000000.0,0.22216199711856527,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
35431,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.3225,4000000.0,0.23641638202817958,"(-0.0721, 0.721]",0.9957167504914786,"(2200004.95, 4400004.9]"
35432,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6446500000000001,100000000.0,0.2219201304343598,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
35433,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,FC,0.3225,4000000.0,0.23641638202817958,"(-0.0721, 0.721]",0.9957167504914786,"(2200004.95, 4400004.9]"
35434,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,UC,0.3225,4000000.0,0.23641638202817958,"(-0.0721, 0.721]",0.9957167504914786,"(2200004.95, 4400004.9]"
35463,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.645,75000000.0,0.22190438097585344,"(-0.0721, 0.721]",0.2685982386141697,"(74800003.3, 77000003.25]"
35466,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.645,75000000.0,0.22190438097585344,"(-0.0721, 0.721]",0.2685982386141697,"(74800003.3, 77000003.25]"
35467,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.645,75000000.0,0.22190438097585344,"(-0.0721, 0.721]",0.2685982386141697,"(74800003.3, 77000003.25]"
35521,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6445000000000001,66000000.0,0.22192688020229115,"(-0.0721, 0.721]",0.10833295830500302,"(63800003.55, 66000003.5]"
35533,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6448999999999999,50000000.0,0.22190888082114096,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
35579,NEW,Credit:Index:CDX:CDXIG,Trade,U,OC,0.755,110000000.0,0.21695455115955614,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
35580,NEW,Credit:Index:CDX:CDXIG,Trade,U,OC,0.47,200000000.0,0.22977911022905367,"(-0.0721, 0.721]",2.4945049095748177,"(198000000.5, 200200000.45]"
35581,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.64385,50000000.0,0.22195612919666013,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
35634,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6385000000000001,110000000.0,0.22219687091954368,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
35635,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,FC,0.6385000000000001,110000000.0,0.22219687091954368,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
35656,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.645,30000000.0,0.22190438097585344,"(-0.0721, 0.721]",0.5327281629316637,"(28600004.35, 30800004.3]"
35737,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.6505249999999999,50000000.0,0.22165576452371666,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
35762,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.645,30000000.0,0.22190438097585344,"(-0.0721, 0.721]",0.5327281629316637,"(28600004.35, 30800004.3]"
35781,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.6501,50000000.0,0.22167488886618872,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
35788,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6511499999999999,10000000.0,0.22162764049066955,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
35793,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.649375,100000000.0,0.2217075127445234,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
35794,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.649375,100000000.0,0.2217075127445234,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
35814,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6448999999999999,50000000.0,0.22190888082114096,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
35833,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.649375,100000000.0,0.2217075127445234,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
35857,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.665,25000000.0,0.22100441191834483,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
35868,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.665,50000000.0,0.22100441191834483,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
35869,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,UC,0.665,25000000.0,0.22100441191834483,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
35874,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6469750000000001,50000000.0,0.22181550903142444,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
35882,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,1.0425,110000000.0,0.20401749595787003,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
35901,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.645,75000000.0,0.22190438097585344,"(-0.0721, 0.721]",0.2685982386141697,"(74800003.3, 77000003.25]"
35926,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6471478999999999,95000000.0,0.22180772879892227,"(-0.0721, 0.721]",0.6247433059678734,"(94600002.85, 96800002.8]"
35931,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.649375,30000000.0,0.2217075127445234,"(-0.0721, 0.721]",0.5327281629316637,"(28600004.35, 30800004.3]"
35986,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.64865,50000000.0,0.2217401366228581,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
36022,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6500100000000001,110000000.0,0.22167893872694752,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
36031,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.645,43000000.0,0.22190438097585344,"(-0.0721, 0.721]",0.30123386915175626,"(41800004.05, 44000004.0]"
36039,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.648225,50000000.0,0.22175926096533016,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
36064,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6511499999999999,10000000.0,0.22162764049066955,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
36069,CORRECT,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.64625,57000000.0,0.22184813290975913,"(-0.0721, 0.721]",0.05193232200416365,"(55000003.75, 57200003.7]"
36098,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.6428499999999999,3000000.0,0.22200112764953558,"(-0.0721, 0.721]",1.0135240038591637,"(2200004.95, 4400004.9]"
36099,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.6428499999999999,3000000.0,0.22200112764953558,"(-0.0721, 0.721]",1.0135240038591637,"(2200004.95, 4400004.9]"
36100,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.4775,200000000.0,0.22944162183248792,"(-0.0721, 0.721]",2.4945049095748177,"(198000000.5, 200200000.45]"
36123,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6494580999999999,53000000.0,0.22170377337308944,"(-0.0721, 0.721]",0.12316133547490439,"(52800003.8, 55000003.75]"
36135,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.649375,10000000.0,0.2217075127445234,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
36137,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.6525,10000000.0,0.2215668925792877,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
36138,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.6494580000000001,53000000.0,0.22170377787293474,"(-0.0721, 0.721]",0.12316133547490439,"(52800003.8, 55000003.75]"
36139,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.4775,200000000.0,0.22944162183248792,"(-0.0721, 0.721]",2.4945049095748177,"(198000000.5, 200200000.45]"
36140,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.63875,25000000.0,0.22218562130632485,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
36143,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.63875,25000000.0,0.22218562130632485,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
36158,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6494580999999999,53000000.0,0.22170377337308944,"(-0.0721, 0.721]",0.12316133547490439,"(52800003.8, 55000003.75]"
36159,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.64899,100000000.0,0.22172483714888047,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
36212,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.64899,100000000.0,0.22172483714888047,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
36213,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.64899,100000000.0,0.22172483714888047,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
36214,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.64899,100000000.0,0.22172483714888047,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
36218,NEW,Credit:Index:CDX:CDXIG,Novation,U,PC,0.97,3000000.0,0.20727988379133871,"(0.721, 1.442]",1.0135240038591637,"(2200004.95, 4400004.9]"
36220,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6500100000000001,110000000.0,0.22167893872694752,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
36225,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,1.01667,25000000.0,0.20517980599564242,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
36234,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.7675,110000000.0,0.21639207049861325,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
36239,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.6500100000000001,110000000.0,0.22167893872694752,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
36240,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.6500100000000001,110000000.0,0.22167893872694752,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
36262,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,OC,0.755,110000000.0,0.21695455115955614,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
36263,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.755,110000000.0,0.21695455115955614,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
36265,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,OC,0.47,200000000.0,0.22977911022905367,"(-0.0721, 0.721]",2.4945049095748177,"(198000000.5, 200200000.45]"
36266,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.47,200000000.0,0.22977911022905367,"(-0.0721, 0.721]",2.4945049095748177,"(198000000.5, 200200000.45]"
36291,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.4825,24000000.0,0.22921662956811079,"(-0.0721, 0.721]",0.6395716831377748,"(22000004.5, 24200004.45]"
36303,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6471478999999999,95000000.0,0.22180772879892227,"(-0.0721, 0.721]",0.6247433059678734,"(94600002.85, 96800002.8]"
36305,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.6471478999999999,95000000.0,0.22180772879892227,"(-0.0721, 0.721]",0.6247433059678734,"(94600002.85, 96800002.8]"
36306,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.6471478999999999,95000000.0,0.22180772879892227,"(-0.0721, 0.721]",0.6247433059678734,"(94600002.85, 96800002.8]"
36313,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.4775,200000000.0,0.22944162183248792,"(-0.0721, 0.721]",2.4945049095748177,"(198000000.5, 200200000.45]"
36324,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.47625,200000000.0,0.2294978698985822,"(-0.0721, 0.721]",2.4945049095748177,"(198000000.5, 200200000.45]"
36346,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.755,110000000.0,0.21695455115955614,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
36347,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.47,200000000.0,0.22977911022905367,"(-0.0721, 0.721]",2.4945049095748177,"(198000000.5, 200200000.45]"
36398,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.64625,5000000.0,0.22184813290975913,"(-0.0721, 0.721]",0.9779094971237934,"(4400004.9, 6600004.85]"
36430,CANCEL,Credit:Index:CDX:CDXIG,Partialtermination,U,UC,0.64625,57000000.0,0.22184813290975913,"(-0.0721, 0.721]",0.05193232200416365,"(55000003.75, 57200003.7]"
36434,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.47,200000000.0,0.22977911022905367,"(-0.0721, 0.721]",2.4945049095748177,"(198000000.5, 200200000.45]"
36435,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.755,110000000.0,0.21695455115955614,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
36490,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.6489499999999999,110000000.0,0.22172663708699547,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
36709,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.765,45000000.0,0.21650456663080184,"(0.721, 1.442]",0.2656193624163859,"(44000004.0, 46200003.95]"
36711,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.28,100000000.0,0.23832881627538532,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
36742,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.56,900000.0,0.22572924947026493,"(-0.0721, 0.721]",1.0509192359313027,"(-219994.995, 2200004.95]"
36790,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.59746,110000000.0,0.22404360742555135,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
36791,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,UC,0.59746,110000000.0,0.22404360742555135,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
36800,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.55875,25000000.0,0.22578549753635926,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
36801,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.55875,25000000.0,0.22578549753635926,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
36816,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.56,900000.0,0.22572924947026493,"(-0.0721, 0.721]",1.0509192359313027,"(-219994.995, 2200004.95]"
36821,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,PC,0.56,900000.0,0.22572924947026493,"(-0.0721, 0.721]",1.0509192359313027,"(-219994.995, 2200004.95]"
36832,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.5632,13000000.0,0.22558525442106359,"(-0.0721, 0.721]",0.8354514701823118,"(11000004.75, 13200004.7]"
36859,NEW,Credit:Index:CDX:CDXIG,Amendment,C,FC,0.57,110000000.0,0.22527926494151065,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
36977,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.625,50000000.0,0.22280435003336202,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
36978,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.62501,50000000.0,0.22280390004883327,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
37037,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.624375,110000000.0,0.2228324740664092,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
37059,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.3075,500000.0,0.237091358821311,"(-0.0721, 0.721]",1.0580421372783766,"(-219994.995, 2200004.95]"
37132,NEW,Credit:Index:CDX:CDXHY,Trade,C,PC,1.084375,90000000.0,0.20213318574371142,"(0.721, 1.442]",0.5357070391294475,"(88000003.0, 90200002.95]"
37168,NEW,Credit:Index:CDX:CDXHY,Trade,U,UC,5.0,90000000.0,0.02593611870335625,"(4.328, 5.049]",0.5357070391294475,"(88000003.0, 90200002.95]"
37173,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.6275,110000000.0,0.22269185390117346,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
37177,NEW,Credit:Index:CDX:CDXHY,Partialtermination,U,FC,3.25,25000000.0,0.10468341123535856,"(2.885, 3.606]",0.6217644297700896,"(24200004.45, 26400004.4]"
37178,NEW,Credit:Index:CDX:CDXHY,Partialtermination,U,FC,3.25,25000000.0,0.10468341123535856,"(2.885, 3.606]",0.6217644297700896,"(24200004.45, 26400004.4]"
37237,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.6275,110000000.0,0.22269185390117346,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
37272,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.629375,90000000.0,0.22260748180203202,"(-0.0721, 0.721]",0.5357070391294475,"(88000003.0, 90200002.95]"
37277,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.78,38000000.0,0.21582958983767037,"(0.721, 1.442]",0.3902701359901822,"(37400004.15, 39600004.1]"
37278,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.465,55000000.0,0.2300041024934308,"(-0.0721, 0.721]",0.08754682873953402,"(52800003.8, 55000003.75]"
37326,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,FC,0.23,7000000.0,0.2405787389191568,"(-0.0721, 0.721]",0.942294990388423,"(6600004.85, 8800004.8]"
37327,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,FC,0.23,7000000.0,0.2405787389191568,"(-0.0721, 0.721]",0.942294990388423,"(6600004.85, 8800004.8]"
37367,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.63,100000000.0,0.22257935776898488,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
37368,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6301,100000000.0,0.22257485792369733,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
37371,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6325,100000000.0,0.22246686163679627,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
37372,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6325,100000000.0,0.22246686163679627,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
37373,CORRECT,Credit:Index:CDX:CDXIG,Trade,C,UC,0.6325,100000000.0,0.22246686163679627,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
37484,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,2.59,3000000.0,0.1343823901331423,"(2.164, 2.885]",1.0135240038591637,"(2200004.95, 4400004.9]"
37521,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.6325,50000000.0,0.22246686163679627,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
37555,CANCEL,Credit:Index:CDX:CDXHY,Trade,U,UC,5.0,90000000.0,0.02593611870335625,"(4.328, 5.049]",0.5357070391294475,"(88000003.0, 90200002.95]"
37632,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.635,500000.0,0.22235436550460771,"(-0.0721, 0.721]",1.0580421372783766,"(-219994.995, 2200004.95]"
37659,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.63625,50000000.0,0.2222981174385134,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
37688,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.635,500000.0,0.22235436550460771,"(-0.0721, 0.721]",1.0580421372783766,"(-219994.995, 2200004.95]"
37747,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.6375,25000000.0,0.22224186937241913,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
37772,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,UC,0.6375,25000000.0,0.22224186937241913,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
37997,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.635,50000000.0,0.22235436550460771,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
38048,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.55375,670000.0,0.2260104898007364,"(-0.0721, 0.721]",1.0550149042058703,"(-219994.995, 2200004.95]"
38125,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.63135,290000.0,0.22251860985760302,"(-0.0721, 0.721]",1.0617816604855905,"(-219994.995, 2200004.95]"
38172,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.6375,25000000.0,0.22224186937241913,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
38173,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.6375,25000000.0,0.22224186937241913,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
38175,NEW,Credit:Index:CDX:CDXHY,Partialtermination,U,PC,1.09375,13000000.0,0.20171132524800425,"(0.721, 1.442]",0.8354514701823118,"(11000004.75, 13200004.7]"
38176,NEW,Credit:Index:CDX:CDXHY,Partialtermination,U,PC,1.09375,3000000.0,0.20171132524800425,"(0.721, 1.442]",1.0135240038591637,"(2200004.95, 4400004.9]"
38197,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.63,75000000.0,0.22257935776898488,"(-0.0721, 0.721]",0.2685982386141697,"(74800003.3, 77000003.25]"
38198,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6301,75000000.0,0.22257485792369733,"(-0.0721, 0.721]",0.2685982386141697,"(74800003.3, 77000003.25]"
38232,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.63625,110000000.0,0.2222981174385134,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
38233,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.55375,110000000.0,0.2260104898007364,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
